ImageId;YRelW;XRelH;utility
23715;0.700000;0.634066;1.000000
23716;0.252174;0.835897;0.865187
23716;0.171739;0.710989;1.000000
23716;0.376087;0.635897;1.000000
23716;0.071739;0.865568;0.973097
23717;0.105797;0.637363;1.000000
23717;0.556522;0.765201;0.699970
23718;0.836957;0.696337;1.000000
23718;0.220290;0.767399;0.799980
23719;0.843478;0.588278;1.000000
23719;0.580435;0.701832;1.000000
23720;0.608696;0.588278;1.000000
23720;0.257246;0.702564;1.000000
23720;0.834058;0.739194;1.000000
23721;0.273913;0.588278;1.000000
23721;0.944928;0.449084;0.834383
23721;0.915942;0.631868;0.876088
23721;0.579710;0.742857;1.000000
23721;0.867391;0.801099;1.000000
23721;0.107246;0.775824;0.756576
23722;0.100725;0.602564;1.000000
23722;0.773188;0.408791;1.000000
23722;0.941304;0.219414;0.944494
23722;0.663043;0.623443;1.000000
23722;0.873188;0.713553;1.000000
23722;0.643478;0.801465;1.000000
23722;0.251449;0.742491;1.000000
23723;0.601449;0.327106;1.000000
23723;0.329710;0.623077;1.000000
23723;0.640580;0.691575;1.000000
23723;0.927536;0.797436;0.872587
23723;0.313768;0.801832;1.000000
23723;0.080435;0.731868;0.899990
23724;0.800000;0.378022;1.000000
23724;0.503623;0.325275;1.000000
23724;0.768841;0.750183;1.000000
23724;0.310145;0.691209;1.000000
23724;0.470290;0.720513;0.699970
23724;0.109420;0.838462;1.000000
23724;0.146377;0.607326;0.658166
23725;0.804348;0.260073;1.000000
23725;0.465942;0.378022;1.000000
23725;0.350000;0.320879;1.000000
23725;0.535507;0.743223;1.000000
23725;0.722464;0.786081;0.728673
23725;0.860870;0.714286;0.699370
23726;0.471739;0.260073;1.000000
23726;0.131884;0.378388;1.000000
23726;0.271739;0.745055;1.000000
23726;0.188406;0.298168;1.000000
23726;0.388406;0.786081;0.729273
23726;0.526087;0.710989;0.592159
23726;0.910145;0.649817;1.000000
23727;0.146377;0.259341;1.000000
23727;0.112319;0.712088;1.000000
23727;0.191304;0.713919;0.799980
23727;0.681884;0.646886;1.000000
23728;0.350000;0.646520;1.000000
23728;0.939855;0.859707;0.655266
23728;0.083333;0.655678;0.573557
23729;0.925362;0.264469;0.947595
23729;0.600000;0.795604;1.000000
23729;0.838406;0.717949;0.860386
23729;0.106522;0.654945;1.000000
23729;0.778986;0.837729;1.000000
23730;0.737681;0.826007;0.966797
23730;0.639130;0.263370;0.979598
23730;0.968841;0.734432;0.918492
23730;0.269565;0.794872;1.000000
23730;0.505072;0.717949;0.761076
23730;0.521014;0.836264;1.000000
23730;0.676087;0.790110;0.778278
23731;0.404348;0.826007;0.966797
23731;0.718841;0.730769;0.973397
23731;0.305797;0.263370;0.979598
23731;0.043478;0.773993;0.925693
23731;0.172464;0.717949;0.660666
23731;0.244203;0.834066;1.000000
23731;0.689130;0.796337;0.877988
23731;0.344203;0.790110;0.776378
23732;0.086957;0.825275;0.960596
23732;0.386232;0.730769;0.972997
23732;0.043478;0.260440;0.927793
23732;0.961594;0.710623;0.915892
23732;0.774638;0.355678;0.777778
23732;0.078986;0.791575;0.949595
23732;0.354348;0.796703;0.876188
23733;0.084783;0.731868;0.952595
23733;0.665217;0.709158;0.936194
23733;0.442029;0.355678;0.778278
23733;0.776087;0.264835;1.000000
23733;0.062319;0.794139;0.847485
23733;0.821014;0.622344;0.775278
23734;0.332609;0.709524;0.935294
23734;0.113043;0.355678;0.775378
23734;0.479710;0.265934;1.000000
23734;0.487681;0.621978;0.874787
23734;0.690580;0.732967;0.794279
23735;0.786232;0.801465;0.799980
23735;0.204348;0.265568;0.899990
23735;0.154348;0.623443;0.874787
23735;0.350725;0.730403;0.688969
23736;0.525362;0.814286;0.699970
23736;0.833333;0.275824;1.000000
23736;0.874638;0.695971;0.699270
23736;0.752174;0.781685;0.599960
23737;0.803623;0.682784;0.871287
23737;0.222464;0.810256;0.799980
23737;0.673188;0.275824;1.000000
23737;0.673188;0.802930;0.899990
23737;0.553623;0.698535;0.787079
23738;0.471014;0.682784;0.570757
23738;0.521739;0.276557;1.000000
23738;0.705072;0.750916;0.986899
23738;0.332609;0.804762;1.000000
23738;0.925362;0.772527;0.872087
23738;0.216667;0.698901;0.790479
23739;0.137681;0.683150;0.771577
23739;0.849275;0.852747;0.579358
23739;0.496377;0.272894;1.000000
23739;0.369565;0.750916;0.985799
23739;0.621014;0.773260;0.893889
23739;0.126812;0.804762;0.799980
23740;0.668841;0.858974;0.899990
23740;0.521739;0.267033;1.000000
23740;0.261594;0.279853;0.599960
23740;0.951449;0.787912;0.953495
23740;0.105797;0.750916;0.952195
23740;0.287681;0.773993;0.792479
23741;0.793478;0.202564;0.570257
23741;0.786957;0.334799;1.000000
23741;0.335507;0.860073;0.899990
23741;0.347826;0.283150;1.000000
23741;0.669565;0.773626;0.899990
23742;0.543478;0.200733;0.799980
23742;0.454348;0.333700;1.000000
23742;0.890580;0.219414;0.663066
23742;0.069565;0.409890;0.553355
23742;0.133333;0.847985;0.699970
23742;0.896377;0.650549;1.000000
23742;0.178261;0.363370;0.899990
23742;0.336232;0.773260;0.899990
23743;0.203623;0.201465;0.899990
23743;0.117391;0.335897;1.000000
23743;0.577536;0.219048;0.772277
23743;0.731884;0.672894;1.000000
23743;0.925362;0.662271;0.954695
23743;0.049275;0.771795;0.660066
23744;0.239130;0.219780;0.778778
23744;0.643478;0.512454;0.599960
23744;0.533333;0.675458;1.000000
23744;0.686957;0.665568;0.899990
23744;0.663768;0.670696;1.000000
23745;0.912319;0.210623;0.960396
23745;0.310870;0.511722;0.699970
23745;0.307971;0.672527;1.000000
23745;0.330435;0.669597;1.000000
23745;0.763768;0.757509;0.959396
23746;0.613043;0.209524;0.977298
23746;0.071014;0.517949;0.864886
23746;0.150725;0.670696;1.000000
23746;0.431884;0.757509;0.959396
23746;0.072464;0.674725;0.866087
23747;0.278986;0.209524;0.977798
23747;0.812319;0.258242;0.960396
23747;0.834783;0.764103;0.699970
23747;0.916667;0.322344;0.957796
23747;0.097826;0.757143;0.959296
23748;0.947101;0.765934;0.937094
23748;0.027536;0.213187;0.818982
23748;0.478986;0.258608;0.960796
23748;0.518116;0.763004;0.699970
23748;0.827536;0.408059;1.000000
23748;0.609420;0.322344;0.980298
23749;0.886232;0.782051;0.992499
23749;0.691304;0.765934;0.696870
23749;0.146377;0.258974;0.960996
23749;0.189855;0.763004;0.799980
23749;0.513768;0.408059;1.000000
23749;0.928986;0.660440;1.000000
23749;0.276812;0.321978;0.980098
23750;0.945652;0.371795;0.930493
23750;0.552899;0.781319;0.992499
23750;0.374638;0.762271;0.599960
23750;0.118116;0.622711;0.559856
23750;0.185507;0.406960;1.000000
23750;0.726087;0.664835;1.000000
23751;0.644928;0.373626;0.953595
23751;0.221739;0.781319;0.885289
23751;0.392029;0.666300;1.000000
23751;0.813043;0.642491;1.000000
23751;0.815217;0.765201;1.000000
23752;0.310870;0.372894;0.953195
23752;0.964493;0.769597;0.740474
23752;0.817391;0.280586;1.000000
23752;0.131884;0.666667;1.000000
23752;0.502174;0.642491;1.000000
23752;0.563768;0.803663;1.000000
23752;0.860870;0.603297;0.890789
23753;0.036232;0.376923;0.917392
23753;0.805072;0.741392;1.000000
23753;0.896377;0.226740;1.000000
23753;0.481884;0.281685;1.000000
23753;0.960870;0.410623;0.850485
23753;0.246377;0.802930;1.000000
23753;0.188406;0.643223;1.000000
23753;0.615942;0.605495;1.000000
23754;0.516667;0.743590;1.000000
23754;0.921739;0.294505;1.000000
23754;0.168116;0.281685;1.000000
23754;0.729710;0.313919;1.000000
23754;0.073913;0.823077;1.000000
23754;0.285507;0.605128;1.000000
23755;0.213768;0.743223;1.000000
23755;0.671014;0.313553;1.000000
23755;0.423188;0.316117;1.000000
23755;0.081159;0.607692;0.955396
23755;0.855072;0.330769;0.783978
23755;0.418116;0.768132;0.632663
23756;0.825362;0.696337;1.000000
23756;0.332609;0.311355;1.000000
23756;0.176087;0.316484;1.000000
23756;0.523188;0.329304;0.779378
23756;0.580435;0.686813;0.794779
23757;0.551449;0.694872;1.000000
23757;0.081884;0.329304;1.000000
23757;0.249275;0.687179;0.794979
23757;0.189855;0.327839;0.779878
23758;0.754348;0.595238;0.969697
23758;0.213768;0.693407;1.000000
23758;0.856522;0.630403;1.000000
23758;0.884058;0.773993;1.000000
23759;0.421014;0.595238;0.969697
23759;0.704348;0.734799;1.000000
23759;0.694203;0.814652;1.000000
23760;0.103623;0.594872;0.961296
23760;0.961594;0.242125;0.940594
23760;0.931159;0.715018;0.980598
23760;0.536232;0.757509;1.000000
23760;0.352899;0.824908;1.000000
23761;0.836957;0.692308;1.000000
23761;0.702899;0.239194;1.000000
23761;0.627536;0.718681;0.699970
23761;0.471014;0.757509;1.000000
23761;0.553623;0.821978;0.599960
23761;0.333333;0.714652;0.599960
23761;0.131159;0.847985;1.000000
23762;0.614493;0.702198;1.000000
23762;0.368841;0.239927;1.000000
23762;0.294928;0.716117;0.599960
23762;0.311594;0.815751;1.000000
23762;0.231884;0.728571;0.899990
23762;0.142754;0.697070;0.899990
23762;0.857971;0.706960;0.899990
23762;0.765217;0.605495;0.754975
23763;0.282609;0.702564;1.000000
23763;0.694928;0.236630;1.000000
23763;0.721014;0.757875;1.000000
23763;0.896377;0.684982;0.599960
23763;0.137681;0.811722;1.000000
23763;0.532609;0.706960;1.000000
23763;0.932609;0.440659;0.741374
23763;0.429710;0.606227;0.757376
23764;0.802174;0.346154;0.699970
23764;0.129710;0.764835;0.899990
23764;0.359420;0.235897;1.000000
23764;0.388406;0.757509;1.000000
23764;0.581884;0.691575;0.599960
23764;0.198551;0.706593;1.000000
23764;0.104348;0.604762;0.855286
23765;0.763043;0.764103;0.949895
23765;0.889855;0.595971;0.973497
23765;0.086957;0.235531;0.985999
23765;0.087681;0.758242;0.979898
23765;0.944203;0.732234;0.738274
23765;0.242029;0.687546;0.699970
23765;0.776812;0.663736;0.899990
23766;0.428986;0.764469;0.950895
23766;0.560870;0.595971;0.976398
23766;0.811594;0.373993;1.000000
23766;0.900000;0.773260;1.000000
23766;0.442029;0.663736;0.899990
23766;0.794928;0.744322;0.699970
23767;0.097101;0.763736;0.949095
23767;0.226812;0.596337;0.976698
23767;0.494203;0.374359;1.000000
23767;0.672464;0.774725;1.000000
23767;0.316667;0.731136;0.563856
23767;0.783333;0.682418;0.995100
23767;0.152174;0.662637;0.699970
23767;0.462319;0.744322;0.699970
23768;0.186957;0.374359;1.000000
23768;0.884058;0.784615;0.948895
23768;0.333333;0.775824;1.000000
23768;0.742754;0.253114;1.000000
23768;0.449275;0.682784;0.995100
23768;0.857246;0.620879;0.899990
23768;0.126812;0.743223;0.899990
23768;0.744203;0.254212;0.599960
23769;0.551449;0.785348;0.951095
23769;0.410145;0.253480;0.899990
23769;0.097826;0.782051;0.899990
23769;0.837681;0.736996;1.000000
23769;0.113768;0.679853;0.988599
23769;0.607246;0.713553;0.860486
23769;0.524638;0.621978;0.899990
23769;0.413768;0.254212;0.699970
23770;0.218841;0.785348;0.950595
23770;0.112319;0.260073;0.799980
23770;0.662319;0.742491;1.000000
23770;0.273188;0.713187;0.860886
23770;0.192029;0.618681;0.799980
23771;0.512319;0.752015;1.000000
23771;0.812319;0.612454;0.992599
23771;0.957971;0.694139;0.866787
23772;0.821739;0.875458;1.000000
23772;0.376812;0.756777;1.000000
23772;0.478261;0.613553;0.992399
23772;0.753623;0.693040;0.899990
23773;0.804348;0.549817;0.950895
23773;0.608696;0.869963;1.000000
23773;0.197826;0.777289;1.000000
23773;0.853623;0.351648;1.000000
23773;0.146377;0.613919;0.991899
23773;0.407971;0.693407;1.000000
23774;0.472464;0.550916;0.852685
23774;0.281884;0.870330;1.000000
23774;0.689130;0.334799;1.000000
23774;0.113043;0.701832;0.799980
23775;0.138406;0.550549;0.750475
23775;0.891304;0.626374;0.653065
23775;0.875362;0.792674;0.899390
23775;0.110870;0.869231;1.000000
23775;0.534783;0.335897;1.000000
23775;0.637681;0.802564;0.699970
23776;0.558696;0.626740;0.553055
23776;0.566667;0.790842;0.699970
23776;0.431159;0.340293;1.000000
23776;0.898551;0.697070;0.866887
23776;0.307971;0.802930;0.799980
23776;0.836957;0.749451;0.589659
23777;0.823913;0.609158;0.699970
23777;0.226812;0.626374;0.652565
23777;0.234783;0.790842;0.599960
23777;0.247101;0.358242;0.799980
23777;0.597826;0.709524;1.000000
23777;0.548551;0.737363;0.799980
23777;0.535507;0.796703;0.599960
23778;0.691304;0.760440;0.841284
23778;0.265217;0.709524;1.000000
23778;0.942754;0.661538;0.845285
23778;0.808696;0.679121;0.751775
23778;0.219565;0.736264;0.799980
23778;0.202174;0.799634;0.699970
23779;0.357971;0.760073;0.943694
23779;0.259420;0.607326;0.599960
23779;0.474638;0.679487;0.852285
23779;0.767391;0.660806;0.799980
23780;0.047826;0.761172;0.927693
23780;0.839130;0.664835;1.000000
23780;0.140580;0.679121;0.851185
23780;0.430435;0.661905;0.699970
23781;0.930435;0.789744;0.960096
23781;0.656522;0.663370;1.000000
23781;0.763043;0.263370;1.000000
23782;0.638406;0.790110;0.996800
23782;0.337681;0.664469;1.000000
23782;0.431159;0.262637;1.000000
23783;0.305797;0.790110;0.997400
23783;0.123913;0.263004;0.699970
23783;0.157246;0.675458;1.000000
23783;0.917391;0.767399;0.740274
23783;0.865942;0.812454;1.000000
23783;0.121014;0.264103;0.799980
23784;0.044928;0.788278;0.933093
23784;0.660870;0.770696;0.582858
23784;0.881884;0.285348;1.000000
23784;0.591304;0.812821;1.000000
23785;0.768116;0.550183;0.943394
23785;0.331159;0.771062;0.582858
23785;0.715217;0.261538;1.000000
23785;0.260145;0.813187;1.000000
23785;0.781884;0.761172;1.000000
23786;0.435507;0.550183;0.943794
23786;0.076812;0.772161;0.639064
23786;0.843478;0.216850;0.699970
23786;0.876087;0.669963;1.000000
23786;0.550000;0.268498;1.000000
23786;0.447101;0.762271;1.000000
23787;0.102899;0.550183;0.945295
23787;0.647101;0.683516;1.000000
23787;0.509420;0.263370;1.000000
23787;0.119565;0.761538;1.000000
23787;0.599275;0.224176;0.799980
23788;0.314493;0.682418;1.000000
23788;0.831159;0.745055;1.000000
23788;0.341304;0.311355;1.000000
23788;0.271739;0.221978;0.599960
23789;0.823913;0.298901;1.000000
23789;0.544203;0.746520;1.000000
23789;0.105797;0.683150;1.000000
23789;0.171739;0.324176;0.899990
23789;0.867391;0.669963;1.000000
23790;0.271739;0.655678;0.797080
23790;0.574638;0.317582;1.000000
23790;0.210145;0.745421;1.000000
23790;0.555797;0.671795;1.000000
23790;0.826812;0.621978;0.990499
23791;0.256522;0.321245;1.000000
23791;0.043478;0.734799;0.933893
23791;0.223188;0.672161;1.000000
23791;0.791304;0.827106;1.000000
23791;0.492754;0.621978;0.989899
23791;0.828986;0.641758;0.599960
23792;0.526087;0.826007;1.000000
23792;0.155072;0.623077;0.991499
23792;0.885507;0.652381;0.972497
23792;0.537681;0.638828;0.599960
23793;0.850000;0.684615;1.000000
23793;0.231159;0.826740;1.000000
23793;0.561594;0.652381;0.878788
23793;0.198551;0.639194;0.699970
23793;0.696377;0.219780;0.579858
23794;0.558696;0.683516;1.000000
23794;0.852899;0.732601;0.899990
23794;0.227536;0.652381;0.879288
23794;0.071014;0.831502;0.733173
23795;0.860145;0.789744;0.799980
23795;0.862319;0.789377;0.899990
23795;0.691304;0.708791;1.000000
23795;0.224638;0.682784;1.000000
23795;0.676812;0.706960;0.699970
23795;0.063043;0.219780;0.553255
23796;0.561594;0.788645;0.599960
23796;0.567391;0.789377;1.000000
23796;0.386232;0.706593;1.000000
23796;0.921739;0.834799;0.996000
23796;0.360145;0.708059;0.799980
23797;0.857246;0.383516;0.968897
23797;0.233333;0.789377;1.000000
23797;0.186957;0.704762;1.000000
23797;0.928261;0.284982;1.000000
23797;0.647101;0.835165;1.000000
23797;0.937681;0.703297;0.977898
23798;0.522464;0.383150;0.968897
23798;0.041304;0.793407;0.731073
23798;0.769565;0.261538;0.599960
23798;0.314493;0.835531;1.000000
23798;0.736232;0.701465;1.000000
23799;0.189130;0.383150;0.968897
23799;0.131159;0.721612;0.599960
23799;0.584058;0.261905;0.799980
23799;0.402899;0.701465;1.000000
23799;0.055797;0.831502;0.960496
23799;0.800725;0.643590;0.599960
23800;0.460145;0.264103;0.799980
23800;0.134783;0.701832;1.000000
23800;0.938406;0.677289;0.973997
23800;0.800000;0.798168;1.000000
23800;0.474638;0.641392;0.599960
23801;0.870290;0.755311;0.799980
23801;0.313043;0.274359;0.899990
23801;0.689855;0.675458;1.000000
23801;0.492754;0.790110;1.000000
23801;0.131159;0.643223;0.699970
23802;0.357971;0.675824;1.000000
23802;0.186957;0.790842;1.000000
23803;0.086232;0.675824;0.986199
23803;0.042754;0.786813;0.752575
23804;0.612319;0.709158;0.874687
23804;0.901449;0.724908;1.000000
23805;0.280435;0.708791;0.873887
23805;0.594203;0.724176;1.000000
23805;0.962319;0.723077;0.624262
23806;0.262319;0.725275;1.000000
23806;0.792029;0.713187;1.000000
23806;0.913768;0.604396;0.949395
23807;0.863768;0.745055;1.000000
23807;0.736957;0.608059;1.000000
23807;0.475362;0.712821;1.000000
23808;0.657971;0.743956;1.000000
23808;0.404348;0.608059;1.000000
23808;0.168116;0.714286;1.000000
23808;0.973913;0.877656;0.613761
23809;0.956522;0.734066;0.923692
23809;0.907246;0.636630;1.000000
23809;0.322464;0.744322;1.000000
23809;0.805797;0.842491;1.000000
23809;0.153623;0.607692;1.000000
23810;0.784783;0.762271;1.000000
23810;0.691304;0.635531;1.000000
23810;0.137681;0.738462;1.000000
23810;0.499275;0.842857;1.000000
23810;0.946377;0.383516;0.839784
23811;0.466667;0.762637;1.000000
23811;0.643478;0.700366;1.000000
23811;0.357971;0.635531;1.000000
23811;0.888406;0.604029;0.881088
23811;0.192754;0.842857;1.000000
23811;0.697101;0.382784;1.000000
23812;0.307971;0.700366;1.000000
23812;0.122464;0.639194;1.000000
23812;0.723913;0.615018;1.000000
23812;0.363043;0.383150;1.000000
23812;0.182609;0.767033;0.699970
23812;0.034058;0.793407;0.628563
23813;0.115942;0.705495;1.000000
23813;0.455072;0.614652;1.000000
23813;0.055072;0.610623;0.639264
23813;0.092029;0.385714;0.880688
23813;0.825362;0.096337;0.899990
23813;0.690580;0.394872;0.656066
23814;0.225362;0.614652;1.000000
23814;0.663043;0.123077;1.000000
23815;0.876087;0.622344;0.973997
23815;0.060870;0.609524;0.737774
23815;0.902899;0.686813;1.000000
23815;0.503623;0.146520;1.000000
23815;0.064493;0.414652;0.562556
23816;0.541304;0.621978;0.973197
23816;0.739130;0.678388;1.000000
23816;0.790580;0.289377;1.000000
23816;0.345652;0.145788;0.899990
23816;0.951449;0.830037;0.543854
23817;0.205797;0.621978;0.975598
23817;0.866667;0.686447;0.968897
23817;0.615217;0.266667;1.000000
23817;0.518841;0.671062;1.000000
23817;0.178261;0.226740;0.899990
23818;0.536232;0.685714;0.965997
23818;0.892029;0.822711;0.699970
23818;0.289855;0.669597;1.000000
23818;0.508696;0.261538;1.000000
23818;0.862319;0.715385;1.000000
23819;0.202174;0.687179;0.971297
23819;0.676812;0.829670;0.699970
23819;0.115217;0.673993;1.000000
23819;0.368841;0.259341;1.000000
23819;0.539130;0.716850;1.000000
23819;0.855072;0.710623;1.000000
23819;0.734058;0.714286;0.899990
23819;0.709420;0.736264;0.899990
23820;0.344928;0.830403;0.699970
23820;0.203623;0.236630;1.000000
23820;0.195652;0.717949;1.000000
23820;0.788406;0.654579;1.000000
23820;0.533333;0.720513;0.899990
23820;0.378261;0.737363;0.799980
23820;0.544203;0.680952;0.699970
23820;0.410870;0.726740;0.599960
23821;0.876087;0.684615;1.000000
23821;0.490580;0.647985;1.000000
23821;0.203623;0.720513;1.000000
23821;0.074638;0.716850;1.000000
23822;0.792029;0.735531;0.699970
23822;0.586957;0.682784;1.000000
23822;0.197826;0.643223;1.000000
23823;0.828261;0.374359;0.699970
23823;0.526087;0.741392;0.799980
23823;0.252899;0.682418;1.000000
23823;0.861594;0.753114;1.000000
23823;0.954348;0.595604;0.931393
23823;0.855797;0.879121;0.699970
23823;0.034783;0.600733;0.530153
23824;0.527536;0.373260;1.000000
23824;0.233333;0.746886;0.899990
23824;0.627536;0.886447;0.799980
23824;0.546377;0.752015;1.000000
23824;0.703623;0.591575;1.000000
23824;0.039130;0.649817;0.632163
23824;0.621014;0.887546;0.599960
23825;0.200725;0.373260;1.000000
23825;0.068841;0.735531;0.854985
23825;0.292754;0.888645;0.799980
23825;0.212319;0.754212;1.000000
23825;0.368841;0.591209;1.000000
23825;0.898551;0.582418;0.770077
23826;0.035507;0.371062;0.923592
23826;0.100725;0.894505;1.000000
23826;0.641304;0.574359;0.899990
23826;0.077536;0.592674;0.866487
23826;0.015942;0.743956;0.610161
23827;0.863043;0.645421;1.000000
23827;0.089130;0.812454;0.982498
23827;0.842754;0.780952;1.000000
23827;0.307971;0.573993;0.899990
23828;0.565942;0.645788;1.000000
23828;0.926087;0.221245;0.768477
